date,berlin_1_brightness_mean,berlin_2_brightness_mean,berlin_3_brightness_mean,berlin_4_brightness_mean,fremont_1_brightness_mean,fremont_2_brightness_mean,fremont_3_brightness_mean,fremont_4_brightness_mean,fremont_5_brightness_mean,fremont_6_brightness_mean,fremont_7_brightness_mean,fremont_8_brightness_mean,giga_tx_east_brightness_mean,giga_tx_north_brightness_mean,giga_tx_west_brightness_mean,giga_tx_west_small_brightness_mean,berlin_1_brightness_std,berlin_2_brightness_std,berlin_3_brightness_std,berlin_4_brightness_std,fremont_1_brightness_std,fremont_2_brightness_std,fremont_3_brightness_std,fremont_4_brightness_std,fremont_5_brightness_std,fremont_6_brightness_std,fremont_7_brightness_std,fremont_8_brightness_std,giga_tx_east_brightness_std,giga_tx_north_brightness_std,giga_tx_west_brightness_std,giga_tx_west_small_brightness_std,berlin_1_bright_pixel_frac,berlin_2_bright_pixel_frac,berlin_3_bright_pixel_frac,berlin_4_bright_pixel_frac,fremont_1_bright_pixel_frac,fremont_2_bright_pixel_frac,fremont_3_bright_pixel_frac,fremont_4_bright_pixel_frac,fremont_5_bright_pixel_frac,fremont_6_bright_pixel_frac,fremont_7_bright_pixel_frac,fremont_8_bright_pixel_frac,giga_tx_east_bright_pixel_frac,giga_tx_north_bright_pixel_frac,giga_tx_west_bright_pixel_frac,giga_tx_west_small_bright_pixel_frac,berlin_1_nir_red_ratio,berlin_2_nir_red_ratio,berlin_3_nir_red_ratio,berlin_4_nir_red_ratio,fremont_1_nir_red_ratio,fremont_2_nir_red_ratio,fremont_3_nir_red_ratio,fremont_4_nir_red_ratio,fremont_5_nir_red_ratio,fremont_6_nir_red_ratio,fremont_7_nir_red_ratio,fremont_8_nir_red_ratio,giga_tx_east_nir_red_ratio,giga_tx_north_nir_red_ratio,giga_tx_west_nir_red_ratio,giga_tx_west_small_nir_red_ratio,berlin_1_color_std,berlin_2_color_std,berlin_3_color_std,berlin_4_color_std,fremont_1_color_std,fremont_2_color_std,fremont_3_color_std,fremont_4_color_std,fremont_5_color_std,fremont_6_color_std,fremont_7_color_std,fremont_8_color_std,giga_tx_east_color_std,giga_tx_north_color_std,giga_tx_west_color_std,giga_tx_west_small_color_std,berlin_1_n_imgs,berlin_2_n_imgs,berlin_3_n_imgs,berlin_4_n_imgs,fremont_1_n_imgs,fremont_2_n_imgs,fremont_3_n_imgs,fremont_4_n_imgs,fremont_5_n_imgs,fremont_6_n_imgs,fremont_7_n_imgs,fremont_8_n_imgs,giga_tx_east_n_imgs,giga_tx_north_n_imgs,giga_tx_west_n_imgs,giga_tx_west_small_n_imgs
2024-06-01,1103.7518184455316,1375.9181574683405,1921.7535882056522,1368.5467383721618,1624.754225091765,1491.157969451265,1541.0421471536872,1373.1921061895591,1697.3425361199224,1596.0718611223258,1269.3480672403766,1544.9708941780696,1438.6862155299923,2086.5031992167037,1951.8349876998022,2391.265058900676,83.93494646526214,466.49572027398534,325.8707467675062,391.9450311468382,286.66347150315073,297.84106353112327,507.2256868216462,156.51307727418433,234.02872212289418,240.14536915121664,145.90709775711014,233.32451584777172,410.84274179261456,242.12255383912523,294.0219464642509,246.02768787237815,0.0003393337018570334,0.2896398928606859,0.8978031891549225,0.3922318335218914,0.6777014180464233,0.4677341367254337,0.5131317339190699,0.1663664036777039,0.7829551923233312,0.6678239806217198,0.05626767767948487,0.518374152006439,0.34026474382765154,0.9545050891454334,0.9495169717701009,1.0,1.2696788506325174,1.2123000649003952,1.141323784060552,1.8238863961181573,1.215275032977747,1.4436855254544503,1.187252025388602,1.098743925318996,1.1353026743990777,1.072194648730196,1.1403198913000565,1.1601906091587832,1.1154823764407094,1.1578294080636569,1.0525472224503591,1.0708710929666732,107.50387107279339,116.16050781137888,324.0946788732231,118.63386665149669,122.42037859042986,135.06774636143757,122.56440867353231,127.32522056526342,143.89328722618572,139.06229123708334,110.2468653979532,85.23535662589731,162.2625630494817,174.3267428474777,156.91714870462638,270.45275842600716,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
2024-07-01,1090.0930239558716,1207.6314165095953,1967.1238642089672,1273.236003166494,1575.9539663048918,1456.4062151305523,1478.674960393355,1308.7139839721692,1634.0610446992498,1522.845215987082,1232.968315580429,1503.283178107394,1516.6023098810606,1550.143503654622,2446.247104963102,2354.3931415255634,83.77815787638549,443.6769698598195,346.94866271854374,286.04438712666973,278.1351012045659,289.1581202263601,479.4869635473743,145.6935193111432,208.25368228863186,247.0885801487145,156.9980638268334,170.33226397728498,330.3639114555372,177.28805757132355,372.75364715419886,349.04571121457997,0.004356606881906429,0.18997387652524728,0.8960720729506998,0.20875144623530123,0.5992434445060604,0.46792010711894705,0.4546780026888337,0.06454618873081941,0.7303407335122387,0.4529672991522003,0.057842370263384894,0.4718523628837531,0.5049184384002262,0.6246328301113465,0.9974438973048152,0.9890044263331694,1.3045977214426443,1.151424463958666,1.2832409175369557,1.6522888544339558,1.181191438300077,1.3946424521188008,1.1792634519376102,1.1021163313377094,1.1290625638735388,1.066983187261076,1.1245745329451187,1.1228046768397244,1.1109580717340684,1.1359064724618935,1.1304785265137673,1.0744142272662156,87.70016438729402,70.08933955297684,434.22939302801524,130.339136560739,149.15052008937496,154.52992032481143,144.18312576379478,139.67915626666402,168.01704708664823,156.30967811187648,123.30284707191313,103.42044281204268,147.18677731115173,104.499218631208,151.8631336466032,242.47008990753415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
2024-08-01,949.305372053869,1114.7732989429364,1775.0279051055727,1382.0485977793953,1521.709194855951,1439.9540901088553,1383.4502534194266,1126.0815887018289,1509.6136320511773,2412.4410981025435,1128.634397170235,1431.4560691426175,1403.3754449216212,1818.8502629961076,1786.6603048110733,2115.6604604323293,88.55336187870618,426.1484965557978,341.1218317726414,338.84844824107904,310.5187133307036,292.90699486887985,339.04613520060417,133.15102130807756,134.44383115787824,1349.430397708598,123.5008410655856,258.2853471677949,264.7487266683707,184.93707006482273,290.94443702383927,257.16964927170807,0.0,0.08042062101121,0.7880479836153508,0.35042962402689587,0.5080507803216352,0.4341106895782194,0.3285300410899245,0.0,0.42250142311132804,0.5564796124343966,0.005115243425407715,0.4416810394388871,0.2619762119364473,0.9435412254935446,0.8006866393514509,0.9876695004566852,1.2941737564842517,1.1716168480020592,1.1735631085383564,1.7955297918296502,1.155451193426305,1.2756922931022505,1.165377607564164,1.105058458852613,1.1298628182340342,1.0316385760132165,1.1222995955839048,1.1244116966999225,1.1427796820619491,1.1783047051692217,1.05935325744821,1.09053948037206,82.88198725053485,77.73790372042701,329.08447403618675,118.91791814355979,116.7514229223256,135.23895449401218,115.25466657322275,114.75991392641521,142.7609942384307,149.55407739517605,101.22494551176084,100.89765299703599,159.90819105646224,166.0027449256801,158.4874184704755,249.80978011541643,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0
2024-09-01,912.9698102467885,1101.5027280843885,1151.8113164610465,1214.2317875842252,1401.346383255433,1323.698015076001,1292.6657924801013,1075.552432130211,1406.146627903825,1936.4088547974704,957.94339297774,1399.0758767391055,1318.1824128566318,1594.3999590135943,1645.0395636248224,2164.333907117263,124.22428280366316,499.96423925259967,481.0866532159409,313.9154912642503,313.86165517261156,324.34939609148955,303.45556037536454,134.5103488938874,148.09618944194804,1053.9652973758493,109.75015000215072,239.51304524165897,217.68769436760442,165.60283936400825,327.39843453202906,215.74359605299296,0.0,0.09399490757580774,0.2875725362071488,0.18338423867930273,0.33851897330270153,0.3006211411143348,0.21785234136827558,0.014598993601292166,0.19350248027974312,0.4629794105773113,0.0,0.2618834080717489,0.17449764063411274,0.764464785846028,0.597930058013508,0.98085435256095,1.2711164719430343,1.1774047245143189,1.118269447333338,1.7599518590022405,1.2000776318009738,1.3950459129039041,1.1719158164382648,1.1086251162689973,1.1308744846765322,1.0614561814056709,1.145894161236809,1.117473015281387,1.1308653969327929,1.1359216399312875,1.047118322247048,1.080444450581098,86.76286755037802,85.2234585024166,143.15736671513815,137.78342030576047,132.36873197687407,136.58454170964734,134.10402369873637,115.01629135552255,159.3492285471968,137.66908172596146,118.90082764512464,128.74308744445145,160.70331086527833,157.917482378523,146.1613392549266,258.9371813484793,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0
2024-10-01,813.1951378588824,1224.5230592021876,1049.594270655548,1978.2976445727907,1274.475062056035,1291.483281261624,1329.6703653910488,950.1135718871014,1477.886476376352,1713.813699367515,1058.3800859895823,1502.6670365260052,1333.5100778207832,1620.4773550105876,1732.3032790788045,2303.998700203753,142.85918020082195,860.0203142343754,292.79199194652887,319.9303031807184,272.99553222441443,273.5463392168544,265.91848390162767,88.93866238142007,176.28398860098656,911.9211969760283,83.73742423312142,169.82885335415742,193.42461832408344,164.87352810033215,297.4212536034448,212.31760100959505,0.0,0.17464700241394143,0.06636758180133613,0.9327280244345654,0.17436425572367906,0.2424681990627094,0.22896744996307586,0.0,0.37252988533788745,0.4319741622930965,0.0,0.5040473726572382,0.14941943693335455,0.8295990163262519,0.7267175381222661,0.9890044263331694,1.2921418834613345,1.155581753921421,1.0976922140580823,1.3834807665218463,1.1843915541707335,1.3956332368106974,1.1967503733006313,1.1070883427806215,1.133488172561223,1.046829776318249,1.165030897124339,1.172290592994777,1.136794114856705,1.1811004989491252,1.0565799667128901,1.1059839871750665,91.75483090736091,101.67060823613139,132.41586284744892,89.14549475693929,103.25457710485983,122.2082163293889,128.8745366754365,94.2736469236859,150.55560005207425,110.02198090966581,110.17342228552218,149.23399603999573,153.8278266694644,172.92842900946974,151.1307573467829,268.8334668683069,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0
2024-11-01,,,,,1338.794843737621,1295.2617564283782,1286.7915254397753,999.4008096746807,1214.1856008240493,1843.816471538151,893.5701457008562,1349.4911061285493,1298.0338075629315,1454.886171641961,1442.1831196982805,2116.1477200871223,,,,,278.13940841596167,321.07623134110366,351.68881722587855,94.52058145351363,212.93777529465802,1052.021568265716,103.1976413079051,214.4333654505849,201.48463923945636,192.63991435091296,325.96316026449233,241.1510194036279,,,,,0.2614275528796642,0.2582942795506957,0.17240726363825712,0.0,0.08652516874034322,0.40056519983851435,0.0,0.24057721053236752,0.14124030185744835,0.40907848896782567,0.4462604468167757,0.9831904728447973,,,,,1.1839815612732072,1.404655967553811,1.223151352402904,1.155589759721003,1.1220660582185242,1.0457592866849164,1.2089263528910754,1.161232968233152,1.1729109450919564,1.2452475403070444,1.089959281125419,1.1227154874165253,,,,,117.60982563953137,120.36150706848333,128.57905344858827,114.98446459428455,121.56774475145379,128.31191068171265,105.2413261124858,116.77848304790922,169.76467884424693,152.60503385179163,131.2793095677951,254.15646535572645,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0
2024-12-01,793.4780883471763,1135.075206948624,739.9385738203207,983.6075000186952,1389.887771000026,1277.7407045798311,1340.9789911192745,1029.4609036880577,1223.7921579789113,1913.2958013726288,673.9618078540716,1360.1260856233935,1370.7423431065886,1543.5210396885038,1508.7824489301563,2195.2463406637166,195.20439829682118,457.20047780758625,217.71599913864654,254.97495162228822,270.942355034805,281.63076789133726,425.425120566928,112.47960154333265,217.5925170110552,1087.6550310696557,171.75078988659428,233.91351889949644,198.89875962097756,225.03445632289225,344.2553840009984,266.6873418152956,0.0006978233384963187,0.07119473562382203,0.018603403715804358,0.03920299214465878,0.3107918086033432,0.21924049691289166,0.21505936263278477,0.0,0.07180613157680737,0.3702866370609609,0.0,0.24184201448775441,0.20822155064241907,0.5750734339777309,0.49147088674209743,0.9791681304011804,1.3287442234231572,1.1902386374065512,1.1099523506795161,1.6715162635466294,1.1634448148211092,1.4048536726787284,1.1800196919142818,1.173542693671488,1.156859614445334,1.0708675672456216,1.2260868685041575,1.1922666970950597,1.1851171000171066,1.241628435432947,1.0966513034679193,1.1275779801089238,70.44601933502064,75.2762974458148,47.93674507469702,79.66420681181297,129.48233248678943,130.46493834844807,136.69528331218916,119.20678449556422,120.78462633793264,133.72593967571748,70.18634492892494,90.71897793209912,169.27142692251343,157.96803846516775,138.59545657445713,258.2004336021236,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0
2025-01-01,692.6002165532874,1180.031304079451,718.229116886917,1030.9560697013287,1407.4507446724244,1363.1109313397326,1354.9109497390064,1011.3715392102054,1217.192797701337,1964.298533171848,858.8854218905675,1446.4194856463914,1366.1566713205962,1475.807010952478,1502.7395765724077,2182.999918030867,138.73126449097097,706.5672695323785,181.10276425453,280.4466770946083,231.562226284175,275.8007464876818,417.68077898009176,109.64071465356449,263.2541526755463,1099.2867649297966,217.73350928361816,262.80707636452826,191.0902473750822,203.05574191348606,313.9627039928887,253.07133720836072,0.0,0.11849806554016078,0.0,0.08978356948499601,0.2857383347857087,0.31817674626199527,0.21876124292287588,0.0,0.14519801577620564,0.4800968914008883,0.005115243425407715,0.46063010233413826,0.2331018150327837,0.4424140993237244,0.4909270884236123,0.9774116489847537,1.24207995782023,1.1343375270099076,1.1543309576748795,1.5532448514332544,1.1798721398414729,1.323700832911786,1.1602710583774516,1.1670724826617758,1.173776974938826,1.0761007495958033,1.2645023850105848,1.259594155846322,1.190943911594708,1.2323007983000165,1.1133592397010594,1.1512077208400369,69.90232713358225,101.72025054284178,72.43520319273776,101.16049512371865,124.25676660349178,126.00990733757843,129.8824230514306,120.20722892194465,117.58792146556533,136.2909999139313,67.86809523984628,85.34613875818334,175.94029662795697,153.38256208001124,135.3150056744916,244.9846905381585,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
2025-02-01,1044.1878257649216,1464.266175611477,1164.1477137887875,1185.912049663962,,,,,,,,,1537.4255518441923,1680.5937905594647,1596.2113921988782,2171.69302267032,202.35926985848795,456.57189812535546,192.2375951321224,304.8613439632586,,,,,,,,,165.93000194809636,195.5091506232906,358.60873433220075,278.83663197152504,0.005473124223500542,0.27365166495816945,0.06786706978105038,0.15609405897755568,,,,,,,,,0.5711256030963362,0.8954505089145436,0.5508075530328668,0.9791856952153447,1.2613593437044173,1.1543964324708331,1.1053866361660831,1.507166598363576,,,,,,,,,1.1738839782399446,1.1840654699208972,1.1039390121468369,1.1250521816566799,107.71743363601935,92.41112851349956,95.4963304890673,113.98011393292526,,,,,,,,,172.39158257580044,179.36178338785706,153.39269724373392,251.78597439218223,4.0,4.0,4.0,4.0,,,,,,,,,2.0,2.0,2.0,2.0
2025-03-01,1088.0267982405785,1364.4826063952912,1156.533793338859,1243.0661459685398,1453.2237087063286,1418.1593394331621,1502.2815212108574,1131.2689217452528,1406.4308435661826,2121.997645000674,930.6929349461387,1426.6398509064445,1584.6619385092101,1669.8254548352584,1679.3670705475956,2071.5651010562306,202.01564232597028,416.7910862334682,152.7952911013252,261.9466807109732,262.78733702604563,286.3218664851533,456.2838881707449,135.60022622015615,174.84827079628704,1188.9009049025078,235.55110075650526,178.5371483922896,168.07338139373894,179.85849483667286,325.4785451130652,265.5443814942621,0.0018198138043139292,0.17377070864058736,0.024064953430535913,0.20653682331411424,0.4340093480155274,0.3999107342111138,0.3530325121660261,0.0018015779337764801,0.3118646824428723,0.5180460234154219,0.022466951515516243,0.35852592848108544,0.6848028559814785,0.8128970558098233,0.6332017692240233,0.98085435256095,1.2299591206559786,1.15435586974619,1.0981855159093652,1.544477929689208,1.225026996909067,1.4829005302456564,1.1863626950192185,1.1268028449045766,1.15668157151831,1.0673971673268001,1.2392353554058444,1.2321227215058639,1.1885808081207287,1.2159934997362007,1.1283696542690553,1.1549515787573654,102.40086152906352,97.79741550939235,56.02230675302603,141.99778744887075,122.01892332573776,124.54573019897349,131.42895574928278,118.86023019245215,128.766593443613,127.77204134041386,57.045837620779075,76.20256103437552,170.93134353294244,168.70226453129396,165.43807618642802,235.14436761387424,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0
2025-04-01,1113.6166176822135,1253.8563374227037,1115.0685335088829,1321.0315500971628,1516.013972510496,1454.2122852041962,1528.1295011140342,1147.5201383280528,1452.4719918137218,2197.1763692638956,958.3318756561221,1503.126091372504,1577.5992282723312,1693.879044561332,1685.1091155132838,2121.2985315815354,193.12013972502746,339.4737157596673,188.51647058977585,307.4213630429123,267.3023970836887,284.4241284863154,488.76897231986743,157.4816573106113,185.15217166519244,1220.7196148135936,314.84710809453793,187.85353769205003,153.11715933038963,182.38761713368558,315.27988232346365,225.95922521364614,0.0,0.08167719321451015,0.04352172428926708,0.24814353064095865,0.4947714489424069,0.4266160827196313,0.4631421484160498,0.01764303907560415,0.4311214117264374,0.5180460234154219,0.03225612324727689,0.6045647924571692,0.6807698425322093,0.921579342851288,0.6352040496685846,0.9777453804538749,1.276439858550429,1.1687892416335257,1.0980054683380198,1.7405626256052125,1.218511261407185,1.4595374743037999,1.168378234373029,1.142596044437632,1.1483925899816492,1.057735965899645,1.2761457456413277,1.2093227228593035,1.1966524386070012,1.228185174268637,1.1221727336287197,1.1516546664896832,102.94959569112598,96.7173132164546,64.61398885688214,121.89603092063021,130.21481261659508,131.06091150750623,127.86741063675872,126.70404763768525,132.78072131744662,124.81797458162337,75.00862973478249,74.73140452721009,167.85709920550295,164.20514565194986,154.37759751756954,246.48169442970413,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0
2025-05-01,1194.5984879582234,1540.626172525161,1309.4834426456018,1399.864681518423,1539.334848424833,1500.9713915544662,1498.8880599370077,1254.2091901182418,1575.2403973868975,2172.4036603418117,906.4135156098507,1499.6423287723715,1625.4227665553249,1843.1370027551977,1831.2877883446768,2127.1574568491064,196.59336655999607,667.4739322354128,154.37711464350872,411.2293327675583,283.1363985317985,278.81864688214915,495.42252151648285,112.30976264367283,159.35898320828838,1085.523128961596,162.47367615378482,225.49806794080027,154.73107545130244,176.4140487375609,461.0510025023227,191.68928509884364,0.0036533104191866107,0.31740021824675124,0.09310235529331445,0.3782069566722326,0.5330943515804485,0.5017853157777286,0.35547518509401466,0.024228117040442317,0.6176303163373182,0.5307226483649576,0.0040119556277707575,0.4506726457399103,0.8101655974409275,0.9522508368057927,0.7311431041611842,0.987651935642521,1.3172452156943821,1.1447551303764831,1.0987914071373803,1.7166006286045317,1.2151981625733648,1.4139019097526178,1.2258823445896612,1.1174532055222621,1.1472126617708032,1.056328923636484,1.2047193128427973,1.169271815488667,1.2070106882403846,1.2110330938824942,1.1084235568147252,1.1395780951688914,80.70975667181295,100.51366566567168,42.9159430538036,111.24450650319307,143.7914991596666,149.59130606650214,145.3040785429162,137.5788815860434,161.45731491429714,143.70143584047057,62.146641919229666,88.75101426510925,168.71250941832017,186.710763871262,167.0302788356955,246.90307068648843,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
2025-06-01,1076.8387544628854,1174.7310163905518,1345.478385429365,1279.1292151816533,1527.4249006443272,1525.8748574226984,1544.7709867893684,1306.3579134828428,1669.8221585210497,2093.314412595882,883.4784257086113,1532.791081215745,1692.1458995340208,1893.9921898126008,1964.8663851612462,2175.772354153492,167.33451096942315,324.67279421106025,265.36854398101195,296.32194725667443,291.5688862817568,325.6873359055697,541.1500301740316,148.70584127573355,135.42293688961396,1051.1420390400224,175.56564425285856,234.63190926806405,170.02007494722443,220.0159196204895,512.8055994628278,229.36359110946273,0.0,0.05644654607982544,0.3085531769639635,0.1839611303230272,0.5148736433494415,0.5299226363162988,0.48846831152600784,0.09492452009691246,0.8758233715540373,0.5101332256762213,0.004021985516840184,0.48452339887317464,0.8647296891292438,0.9522508368057927,0.8102870603566008,0.9876695004566852,1.3530371590271053,1.1907250512024719,1.182788113368516,1.7734587359707112,1.205534389123557,1.4572778105700186,1.247292780099017,1.1235224532927561,1.1392271611208191,1.0657876011620409,1.2479093417076932,1.1364406164358942,1.1400291482098135,1.1774861681118594,1.0650720704126453,1.09199686680801,95.71646687569238,105.39395018393893,66.92893522395968,179.82777178757007,141.69373407634635,151.1380210040945,138.68487942733145,140.82134332108296,159.12457475048558,139.56759417619705,63.00979814886764,102.35841855648853,167.834114196952,180.28136502114083,164.77522033590904,233.60610401816365,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0
2025-07-01,1061.8214019225334,1076.7856166572972,1342.20976983469,1240.4522264278326,,,,,,,,,1773.5629694431173,2004.4511066329671,1945.0107540085262,2252.7751645237604,194.89673916272469,277.9213701966579,362.95431730098824,311.3286267459936,,,,,,,,,168.58147632872357,189.78789605772334,458.7438746560617,256.2341951175841,0.0024328037173459898,0.06487880691776071,0.2445140683668991,0.16208732216513833,,,,,,,,,0.9318028383083256,0.9772525445727167,0.852390081319149,0.9916742780861377,1.2790235634557348,1.133261315410618,1.1112589867429927,1.6617060348877886,,,,,,,,,1.169454926293617,1.1956411739802524,1.0972539502359218,1.123634747711358,100.74715789841466,103.19331194563038,86.15394224994994,210.13592713985366,,,,,,,,,171.15722150476293,185.13153743679877,159.20329534230814,232.40326906017523,1.0,1.0,1.0,1.0,,,,,,,,,4.0,4.0,4.0,4.0
2025-08-01,926.0497169482667,1157.8644720743364,1097.9038702231765,1213.8539096694503,1462.2386945786795,1410.761229512261,1409.9332935688897,1134.4702429024042,1545.1186400477088,1767.1614722110085,1005.0329515288907,1561.30589475298,1679.0865713494613,1819.1284923833603,1795.2924707739737,2155.291856952152,146.10600913861273,443.0678058338137,140.20409843735038,415.73968312048055,296.0881265438095,285.9418530892041,441.72974445233325,124.78514873857878,125.68766118633388,800.6441550295715,291.43137112725816,143.61220548000168,189.3450667608123,131.5858097417999,425.0784543675119,233.87953972809294,0.0,0.0659700406732582,0.0031086945920905055,0.24934538823205135,0.39740949061237435,0.38142527709588664,0.2615932286834182,0.01664906504317575,0.6469464096934213,0.48292289059345994,0.06289743435437606,0.7194319880418537,0.8550589399643003,0.9934080196734749,0.7255948577228124,0.9876695004566852,1.35001410601867,1.1549878855567481,1.1375255576261767,2.1032364380792794,1.1551342041839396,1.3788153328533388,1.1680136006190167,1.1272707220259237,1.121271422871028,1.0432249476225475,1.145200365067696,1.1068681382077192,1.1307368863816651,1.1480810407976123,1.0619500764802172,1.0870096587446982,80.16597890568487,97.00570589789581,67.40786373849006,164.08615299115226,124.43267935629751,128.76262975366905,124.51702111361911,113.60671238027595,150.55244174619716,130.80093289247586,55.36285927716318,99.71933508584439,162.29350368603556,183.1904480595727,157.23392116203277,231.70325065389565,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0
2025-09-01,874.0640018024894,1080.0233898790827,1090.3540864095207,960.0099706105765,1432.943421730176,1342.547245778473,1394.2427082741597,1068.7954794889313,1417.8707137242154,1814.6144933387168,1002.6081990999851,1492.4196255413754,1650.284753371154,1750.737425142883,1842.9929540110384,2293.7109475631764,153.0211691547557,394.32637828494376,139.53990682517934,357.3357816139704,319.8738160474283,300.46254124632884,475.05710723434123,100.5131623571518,118.37814587584185,906.0080317335182,332.1043659704195,133.3415622971221,186.81143092959087,142.9356219404591,348.5135975789883,239.03848830830174,0.0,0.05644654607982544,0.0031086945920905055,0.1052795200261524,0.356719876416066,0.3030201591906571,0.24088731514267855,0.0,0.2522159876392617,0.43689947517157857,0.08080078634330305,0.4595952627342762,0.8159164413339695,0.9846984083612268,0.8331892393088494,0.9876695004566852,1.4019559007813827,1.171185982715604,1.1209202598858987,2.702070279969915,1.1522640920742613,1.4225814391222393,1.1975897030247484,1.1259333386485382,1.1038735208456587,1.0242811322046776,1.1566782359985988,1.08329075153899,1.11788166721178,1.1294425304309823,1.0560858555110717,1.0720374645116133,70.46730246934663,89.26282914420622,72.24084458105979,145.5982549766352,113.2976369981643,119.6961800127417,121.89326253200228,107.13710958728993,137.04010027921763,118.3017253279294,65.54336398636639,107.26114689825093,149.45378334640392,172.84293817914957,150.51789825290044,234.49091529406167,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0
2025-10-01,1018.608430800559,1242.0241311464563,1131.823513515709,2219.4892847718734,1471.3149310781916,1359.1464082918008,1391.657340958008,1080.751796400986,1352.187362771408,1945.7946440586734,867.174703951108,1505.9443141313104,1559.7212790649724,1616.971047658082,1758.6674794404987,2294.4954331483177,155.1741139866083,563.5467284713278,113.47382118895514,917.630897835161,280.12194918230267,307.1839753809625,471.1943027611361,116.76215316137576,165.59961393998705,1073.6944155560316,270.54932409973185,176.8500147828943,194.4728389209233,178.67012065944252,357.49662679206125,248.52624199026673,0.0,0.11385205515690626,0.006217389184181011,0.7527153969174754,0.45710211518656424,0.3337052741203602,0.2576451875556229,0.0,0.23639912173700914,0.47807832054905136,0.014302621813002748,0.6101759227319766,0.6627750384391071,0.6909283420998706,0.6999761931611713,0.9890044263331694,1.4388491796344653,1.1792737157816864,1.1122079143229437,1.662464714201474,1.194986672154538,1.4846146967976759,1.1984280793674118,1.170306309296594,1.1147419280200446,1.0390931354543143,1.1724561593911944,1.0957801070385185,1.1134637178062263,1.1260808657036443,1.0528595989626184,1.0770136751162036,69.45702691224932,89.17437553073349,57.236892007368596,102.13226406263546,109.79803989832479,120.16137458675381,113.10032627602148,111.49160309201119,116.9665624250243,133.70592782608776,57.41367121074894,83.15641596065768,159.42830468452073,188.44120434611696,163.63005928806166,247.9974865381625,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,11.0,11.0,11.0
2025-11-01,745.7470294618324,1084.6389807435828,775.7346901870917,811.144371407115,1438.9518075470705,1352.5379317612653,1361.4485018903897,1076.9853802986063,1276.9991190263218,1881.8448391871893,831.430205345263,1373.3574182668353,1532.2843103641233,1615.49028849876,1629.6101300187563,2199.6662919506307,150.87801598889988,581.8159331943021,104.43329619307869,332.209237852361,297.8220978343257,319.3848362419887,430.10615261211245,119.87161808227725,222.6017662957707,1007.6640110315237,241.35726185603292,256.88477720339716,205.68823717413414,188.13607660311638,427.25495380775794,280.1547496594966,0.0,0.07693197976257404,0.0,0.07105061583182967,0.3919729858195359,0.3593877854645543,0.21140482096532914,0.0,0.18061315768073524,0.4588615260395641,0.009187378387595035,0.36398758192480163,0.5838432037891238,0.7386775052940777,0.5653973862596959,0.9791856952153447,1.4131517248015337,1.196481666912783,1.1251824407376791,2.5355777406677182,1.2012822813180632,1.4654724452586037,1.2009928588724006,1.1494575350302585,1.1397404713396528,1.0591184163593657,1.2721183206435798,1.1931562925002699,1.1521130644127313,1.185132624944742,1.0947215216779695,1.1189103260178292,86.11734471408435,109.92314952487779,62.77037847772325,143.0727784299729,120.1828432124008,121.84763786865315,118.82666199568733,112.21478519146993,114.31081468824188,140.2929215166417,63.88209331477606,74.30180921501618,152.52056993470646,209.51206922680936,157.4358545359609,245.68270099525137,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0
