Date,Open,High,Low,Close,Volume,target,RSI_14,tweet_word_score,quarterly_revenue,eps_diluted,revenue_growth_qoq,eps_growth_qoq,profit_margin,close_over_SMA_10,close_over_SMA_20,sma5_above_sma20,sma_crossover,ema12_above_ema26,rsi_change,volume_sma20,volume_ratio,bb_width,bb_pct,tweet_score_sma7,tweet_surge,gtrend_risk_total,gtrend_tesla_change,sec_impact,sec_filing_day,sec_days_since_filing,sec_topic_deal
2016-02-04,11.380000114440918,11.732000350952148,11.13266658782959,11.68866729736328,65781000,0,28.749458709005673,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.07232308428503931,-0.11210251145638395,0,0.0,0,2.0848675394365017,66631650.0,0.9872335444192062,3.053045332479405,0.016624917686310654,0.0,0,1.2013729977116707,0.0,0.0,0,31.0,0
2016-02-05,11.420000076293944,11.533332824707031,10.515999794006348,10.84000015258789,141564000,0,23.746719429001647,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.12110007510409448,-0.16535771361627127,0,0.0,0,-5.002739280004025,71044125.0,1.9926207832104343,3.479487908766478,-0.11721721600278155,0.0,0,1.2013729977116707,0.0,0.0,0,32.0,0
2016-02-08,10.473333358764648,10.476667404174805,9.733332633972168,9.866000175476074,139695000,1,19.54346241415788,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.17858628545991517,-0.22786549041601512,0,0.0,0,-4.203257014843768,75307800.0,1.8549871328069603,4.311511018582035,-0.17530072017604176,0.0,0,1.2013729977116707,0.0,0.0,0,35.0,0
2016-02-09,9.48799991607666,10.652667045593262,9.403332710266112,9.883333206176758,129774000,0,19.815465094027527,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.15591515402326972,-0.2142927280223832,0,0.0,0,0.2720026798696473,78727950.0,1.6483853574238883,4.8987517634159,-0.05025584627232749,0.0,0,1.2013729977116707,0.0,0.0,0,36.0,0
2016-02-10,10.033332824707031,10.33133316040039,9.449333190917969,9.57800006866455,156097500,1,18.621192539025152,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.1607766579139468,-0.22494921718413252,0,0.0,0,-1.1942725550023745,84213900.0,1.8535835533088956,5.390993320839412,-0.015656348563447213,0.0,0,1.2013729977116707,0.0,1.3333333333333333,1,0.0,1
2016-02-11,10.133333206176758,10.883999824523926,9.800000190734863,10.031332969665527,213786000,1,25.774100450503983,2.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.10044183015980102,-0.1772043164069409,0,0.0,0,7.152907911478831,91808400.0,2.3286104539453905,5.685125825143132,0.11998489737837026,0.2857142857142857,0,1.2013729977116707,0.0,1.3333333333333333,0,1.0,1
2016-02-12,10.333333015441896,10.46733283996582,9.579999923706056,10.06933307647705,108537000,1,26.358415000872704,2.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.07482161695754252,-0.16144561686695924,0,0.0,0,0.5843145503687204,92367225.0,1.1750596599605543,5.78901221371807,0.16511841512749428,0.5714285714285714,0,1.2013729977116707,0.0,1.3333333333333333,0,2.0,1
2016-02-16,10.579999923706056,10.863332748413086,10.27400016784668,10.344667434692385,83907000,1,30.620135412530537,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.02456650160274032,-0.1264351648218548,0,0.0,0,4.2617204116578336,92378625.0,0.9082945324202433,5.750036158574925,0.2396133626130085,0.5714285714285714,0,1.2013729977116707,0.0,1.3333333333333333,0,6.0,1
2016-02-17,10.600000381469728,11.28933334350586,10.445332527160645,11.245332717895508,87378000,0,42.3692198063566,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.06984289787139075,-0.04064523364232964,0,0.0,0,11.74908439382606,93718500.0,0.9323452680100514,5.511134630212302,0.41355066122131723,0.5714285714285714,0,1.2013729977116707,0.0,1.3333333333333333,0,7.0,1
2016-02-18,11.494667053222656,11.529999732971191,10.98466682434082,11.118000030517578,58314000,0,41.30427584936883,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.06224959534430874,-0.0428169622469321,0,0.0,0,-1.0649439569877686,92255250.0,0.6320941084653718,5.341406917862116,0.4068909566635659,0.42857142857142855,0,1.2013729977116707,0.0,1.3333333333333333,0,8.0,1
2016-02-19,10.910667419433594,11.166000366210938,10.833333015441896,11.10533332824707,44391000,1,41.193355355170354,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.06698607627676822,-0.0346574099291147,0,0.0,0,-0.11092049419847427,92100150.0,0.4819861856902513,5.105028386522434,0.42190053244205555,0.2857142857142857,0,1.2013729977116707,0.0,1.3333333333333333,0,9.0,1
2016-02-22,11.341333389282228,11.927332878112791,11.32333278656006,11.849332809448242,75901500,0,49.73222190312244,-3.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.12753427883430857,0.037473689343540784,0,0.0,0,8.53886654795209,93552150.0,0.8113282270904517,4.762401666939443,0.5898705162630713,-0.14285714285714285,0,1.2013729977116707,0.0,1.3333333333333333,0,12.0,1
2016-02-23,11.744000434875488,12.11533260345459,11.57866668701172,11.814000129699709,89766000,1,49.36562642327619,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.10371332121434373,0.04019982312732773,1,1.0,0,-0.3665954798462536,96016425.0,0.9349025440178594,4.515652640057489,0.6011076021565064,-0.42857142857142855,0,1.2013729977116707,0.0,1.3333333333333333,0,13.0,1
2016-02-24,11.516667366027832,11.966667175292969,11.189332962036133,11.93333339691162,80934000,1,50.687754890687216,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.09391138773706342,0.05521610620650952,1,0.0,0,1.3221284674110265,96339975.0,0.8400874091985181,4.314688289243467,0.6447227192855007,-0.7142857142857143,0,1.2013729977116707,0.0,2.0,1,0.0,0
2016-02-25,11.90999984741211,12.567999839782717,11.68000030517578,12.495332717895508,86260500,1,56.45449628786627,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.11559495677030052,0.10511989448451708,1,0.0,0,5.766741397179054,97940100.0,0.8807475181258749,4.304609998463604,0.7761147032931045,-0.7142857142857143,0,1.2013729977116707,0.0,2.0,0,1.0,0
2016-02-26,12.579999923706056,12.800000190734863,12.333333015441896,12.689332962036133,90976500,1,58.268710938562215,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.10665362420156366,0.12206607572714145,1,0.0,0,1.814214650695945,99044325.0,0.9185432885730707,4.315948075984224,0.819844680842702,-0.7142857142857143,0,1.2013729977116707,0.0,2.0,0,2.0,0
2016-02-29,12.826666831970217,13.09000015258789,12.614666938781738,12.795332908630373,67485000,0,59.26727710517867,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.08998492879349484,0.13119582384062545,1,0.0,0,0.998566166616456,100279350.0,0.6729700581425787,4.329797608353671,0.8427411199566547,-0.7142857142857143,0,1.2013729977116707,0.0,2.0,0,5.0,0
2016-03-01,12.949999809265137,13.063332557678224,12.18000030517578,12.423333168029783,100683000,1,54.3519559521304,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.03988215273114437,0.10174676531156246,1,0.0,0,-4.915321153048268,101340300.0,0.9935139327592281,4.121189205574952,0.7783904966167684,-0.7142857142857143,0,1.2013729977116705,1.6273291925465845,2.0,0,6.0,0
2016-03-02,12.248666763305664,12.567999839782717,12.100000381469728,12.555999755859377,72936000,1,55.761066852011496,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.03958182499879914,0.11168495602601114,1,0.0,0,1.4091108998810924,100656900.0,0.7246001019304191,4.202591293789933,0.8001560427943455,-0.2857142857142857,1,1.2013729977116705,0.0,2.0,0,7.0,0
2016-03-03,12.552000045776367,13.161333084106444,12.281332969665527,13.04933261871338,72435000,1,60.628182192797304,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.06342286930037622,0.14782307875065137,1,0.0,1,4.8671153407858085,98330100.0,0.7366513407390005,4.483338288896439,0.8748470367775122,-0.2857142857142857,0,1.2013729977116705,0.0,2.0,0,8.0,0
2016-03-04,13.199999809265137,13.60200023651123,13.166666984558104,13.402667045593262,97336500,1,63.7078918905904,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.07214476771528577,0.17008216892574257,1,0.0,1,3.079709697793099,99907875.0,0.9742625393643894,4.834669323815195,0.9029645838104574,-0.2857142857142857,0,1.2013729977116705,0.0,2.0,0,9.0,0
2016-03-07,13.178667068481444,13.979999542236328,13.15999984741211,13.685999870300291,79941000,0,66.00427449259342,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.0789574726142046,0.18015654167326312,1,0.0,1,2.296382602003021,96826725.0,0.8256088388820338,5.187340379345633,0.9027561713652835,-0.2857142857142857,0,1.2013729977116705,0.0,2.0,0,12.0,0
2016-03-08,13.56666660308838,13.833333015441896,13.479999542236328,13.506667137145996,62680500,1,63.275214772879735,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.05079722528877739,0.14669298136768938,1,0.0,1,-2.729059719713689,92976000.0,0.6741578471863707,5.186483602258393,0.8331481215449348,-0.2857142857142857,0,1.2013729977116705,0.0,2.0,0,13.0,0
2016-03-09,13.63466739654541,13.958000183105469,13.519332885742188,13.914667129516602,48129000,0,66.6533600955108,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.06610553334043545,0.16145587494499458,1,0.0,1,3.3781453226310703,88893750.0,0.5414216410040076,5.199177414410075,0.8720397308155867,-0.2857142857142857,0,1.2013729977116705,0.0,2.0,0,14.0,0
2016-03-10,14.0,14.219332695007324,13.378000259399414,13.678667068481444,77887500,1,63.041096252374096,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.038607394219283275,0.1225456009042396,1,0.0,1,-3.6122638431367093,84983250.0,0.9165041346382964,4.887959704079744,0.8054990722299211,-0.2857142857142857,0,1.2013729977116705,0.0,2.0,0,15.0,0
2016-03-11,13.862000465393066,13.961333274841309,13.68866729736328,13.833333015441896,50146500,1,64.4026728529505,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.041305951615906666,0.11779993610370498,1,0.0,1,1.3615766005764058,76801275.0,0.6529383789526931,4.654355931197767,0.8132190835671804,-0.42857142857142855,0,1.2013729977116705,0.0,0.0,1,0.0,0
2016-03-14,14.17666721343994,14.447999954223633,14.042667388916016,14.34333324432373,60985500,1,68.52086107277822,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.067259940073511,0.13933636215001344,1,0.0,1,4.118188219827715,74423700.0,0.8194365504536861,4.435783274180537,0.8954506366587064,-0.5714285714285714,0,1.2013729977116705,0.0,0.0,0,3.0,0
2016-03-15,14.284667015075684,14.597999572753906,14.100000381469728,14.555999755859377,47707500,1,70.07549859231185,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.06616532242082918,0.13720822249150766,1,0.0,1,1.5546375195336282,72613725.0,0.6570038928590979,4.236092064407348,0.9145880657524703,-0.7142857142857143,0,1.2013729977116705,0.0,0.0,0,4.0,0
2016-03-16,14.533332824707031,14.838666915893556,14.468000411987305,14.795332908630373,52750500,1,71.76545510949158,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.06620735126713795,0.14009624843201718,1,0.0,1,1.6899565171797377,70882350.0,0.7441979561907865,4.3281172060096775,0.920059409676305,-0.8571428571428571,0,1.2013729977116705,0.0,0.0,0,5.0,0
2016-03-17,14.764666557312012,15.233332633972168,14.666666984558104,15.092000007629396,56743500,1,73.74477317338345,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.07180902351867369,0.14541881626641007,1,0.0,1,1.979318063891867,70803825.0,0.8014185674290901,4.35000811535328,0.9404666400384654,-1.0,0,1.2013729977116705,0.0,0.0,0,6.0,0
2016-03-18,15.273332595825195,15.631999969482422,15.20400047302246,15.515999794006348,70677000,1,76.30177772617053,-1.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.08562711139367996,0.1582129617450163,1,0.0,1,2.5570045527870775,72118125.0,0.9800171593479448,4.370820692467474,0.9849203549922284,-1.0,0,1.2013729977116705,0.0,0.0,0,7.0,0
2016-03-21,15.689332962036133,15.991999626159668,15.666666984558104,15.887999534606934,79617000,0,78.29870841638011,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.09478787649703335,0.16836986225119022,1,0.0,1,1.996930690209581,72303900.0,1.10114392169717,4.65069461827837,0.9923063142315989,-0.8571428571428571,0,1.2013729977116705,0.0,0.0,0,10.0,0
2016-03-22,15.814000129699709,15.932666778564451,15.503999710083008,15.616000175476074,64740000,0,73.42666706654965,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.060629403417639116,0.13253526947277772,1,0.0,1,-4.872041349830454,71052600.0,0.9111559605137602,4.665484042125168,0.8916993281342895,-0.7142857142857143,0,1.2013729977116705,0.0,0.0,0,11.0,0
2016-03-23,15.4913330078125,15.648667335510254,14.802000045776367,14.838666915893556,74232000,1,61.62513698261254,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.0015479270235221332,0.06494043524003423,1,0.0,1,-11.801530083937116,70717500.0,1.0496977410117723,4.409269819632657,0.7052192463162642,-0.5714285714285714,0,1.2013729977116705,0.0,0.0,0,12.0,0
2016-03-24,14.385333061218262,15.259332656860352,14.333333015441896,15.18333339691162,74413500,1,64.36036907639739,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.014508260202923395,0.07926625172706947,1,0.0,1,2.7352320937848518,70125150.0,1.06115281036832,4.325479027576909,0.7578057757644493,-0.42857142857142855,0,1.2013729977116705,0.0,0.0,0,13.0,0
2016-03-28,15.440667152404783,15.654000282287598,15.0,15.350666999816896,58885500,0,65.64080861212163,0.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.01539454648290195,0.08093646910684593,1,0.0,1,1.2804395357242413,68520600.0,0.8593838933109167,4.265619051554422,0.7694568744610959,-0.2857142857142857,0,1.2013729977116705,0.0,0.0,0,17.0,0
2016-03-29,15.326000213623049,15.491999626159668,15.022000312805176,15.342000007629396,60214500,0,65.5095280962335,-2.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,0.008161498928515476,0.07072568371843091,1,0.0,1,-0.13128051588813605,68157075.0,0.8834666100327809,4.165776417700499,0.7432679838097266,-0.42857142857142855,0,1.2013729977116705,0.0,0.0,0,18.0,0
2016-03-30,15.672666549682615,15.699999809265137,15.100000381469728,15.12600040435791,60495000,1,62.17225167220064,-2.0,1214200000.0,-0.12,0.2963912022207986,0.02,-0.2638774501729534,-0.009741509544919036,0.04578811358809398,1,0.0,1,-3.337276424032858,66147675.0,0.9145446155136971,3.811130065446095,0.6737718350398776,-0.5714285714285714,1,1.2013729977116705,0.0,0.0,0,19.0,0
2016-03-31,15.28933334350586,15.82800006866455,15.000666618347168,15.317999839782717,120193500,1,63.931192288846134,-2.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,-0.0005915592331744435,0.04904634092371496,1,0.0,1,1.7589406166454964,68510550.0,1.754379434992129,3.4283017187647555,0.7088983278096354,-0.8571428571428571,1,1.2013729977116705,0.0,0.0,0,20.0,0
2016-04-01,16.32200050354004,16.52666664123535,15.550000190734863,15.839332580566406,239962500,1,68.24842703472355,-1.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.028407888471386533,0.0744843911689761,1,0.0,1,4.317234745877414,76886925.0,3.12097928223817,3.268855060890017,0.8358971929054998,-1.0,1,3.604118993135012,15.18840579710145,0.0,0,21.0,0
2016-04-04,16.607999801635742,16.808000564575195,16.242666244506836,16.465999603271484,202129500,1,72.50817557756957,-5.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.06254192225672384,0.10550872046788617,1,0.0,1,4.259748542846026,82126575.0,2.4611948081360997,3.359470430380018,0.9677819514581338,-1.7142857142857142,0,3.604118993135012,0.0,0.0,1,0.0,0
2016-04-05,16.03333282470703,17.104000091552734,16.0,17.031333923339844,149230500,1,75.678232392269,0.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.09097357018464325,0.13076601796317266,1,0.0,1,3.1700568146994215,85591050.0,1.7435292591924039,3.6647048538038174,1.037442257910923,-1.7142857142857142,0,3.604118993135012,0.0,0.0,0,1.0,0
2016-04-06,16.931333541870117,17.849332809448242,16.89666748046875,17.69466781616211,175582500,0,78.77135589298716,0.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.11857055754148771,0.15869783604098808,1,0.0,1,3.093123500718164,91236150.0,1.9244838805670779,4.061118810211642,1.0967570079415148,-1.7142857142857142,0,3.604118993135012,0.0,0.0,0,2.0,0
2016-04-07,17.76333236694336,17.95599937438965,16.96733283996582,17.14666748046875,132843000,0,70.764684234086,0.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.06834149093523045,0.11105596213097502,1,0.0,1,-8.006671658901155,95471850.0,1.39143632390071,4.179164898091221,0.910106037600655,-1.4285714285714286,0,3.604118993135012,0.0,0.0,0,3.0,0
2016-04-08,17.366666793823242,17.38800048828125,16.534666061401367,16.67133331298828,110458500,0,64.6283415946051,-1.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.02918357823549278,0.06988225656023972,1,0.0,1,-6.136342639480901,97100400.0,1.1375699791144012,3.973550912295991,0.7740453818675049,-1.2857142857142858,0,3.604118993135012,0.0,0.0,0,4.0,0
2016-04-11,16.733333587646484,17.266000747680664,16.35333251953125,16.661333084106445,137425500,0,64.5016174919716,0.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.020310658067568488,0.059625093328095735,1,0.0,1,-0.12672410263350287,101464350.0,1.3544215283496124,3.7224266277451576,0.7518607184429507,-1.0,0,3.604118993135012,0.0,0.0,0,7.0,0
2016-04-12,16.633333206176758,16.786666870117188,16.242000579833984,16.521333694458008,86448000,1,62.64955726818226,0.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.0044829348797394974,0.04349439008962741,1,0.0,1,-1.8520602237893442,102737475.0,0.8414456360738863,3.547895840140157,0.6940963499742177,-0.8571428571428571,0,3.604118993135012,0.0,0.0,0,8.0,0
2016-04-13,16.567333221435547,17.03333282470703,16.488666534423828,16.968666076660156,73884000,0,66.00808550197179,0.0,1147000000.0,-0.13,-0.0553450831823423,-0.01,-0.2461203138622493,0.020250242544682218,0.06364392160402632,1,0.0,1,3.358528233789535,104046300.0,0.7101069427745148,3.4722527784269026,0.7924132439695297,-0.14285714285714285,0,3.604118993135012,0.0,0.0,0,9.0,0
