Date,Open,High,Low,Close,Volume,target,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,STOCHh_14_3_3,OBV,volatility_20,tweet_count,tweet_bull_count,tweet_bear_count,tweet_word_score,tesla_tweet_count,has_tesla_tweet,gtrend_tesla,gtrend_risk_tesla_recall,gtrend_risk_tesla_crash,gtrend_risk_tesla_lawsuit,gtrend_risk_tesla_investigation,gtrend_investor_buy_tesla_stock,gtrend_investor_sell_tesla_stock,gtrend_investor_tsla_earnings,gtrend_investor_tesla_stock_price,gtrend_product_tesla_fsd,gtrend_product_tesla_robotaxi,gtrend_product_cybertruck_delivery,gtrend_product_tesla_model_2,quarterly_revenue,eps_diluted,net_income,revenue_growth_qoq,eps_growth_qoq,profit_margin
2015-05-27,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000,1,16.434533309936526,16.43066635131836,16.00219988822937,14.567426605224608,16.2702331457131,15.713990203257675,69.98682547319764,0.5562429424554249,-0.03980397168183236,0.5960469141372573,14.95310038329504,16.00219988822937,17.0512993931637,13.111941011385676,0.7350267192705457,0.41958686491194197,86.8909873684592,85.38750450774026,1.5034828607189326,3961848000.0,0.013150120527477166,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-05-28,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500,0,16.529199600219727,16.48579959869385,16.06553316116333,14.643053245544433,16.34609456436391,15.791719252419577,73.46226920113172,0.554375311944332,-0.03333728175434025,0.5877125936986722,14.992276101597335,16.06553316116333,17.138790220729327,13.360989004217766,0.8250848431699135,0.42175928619962133,89.43388156855337,87.39392228187276,2.039959286680613,4016557500.0,0.013411563802750846,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-05-29,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500,0,16.598266220092775,16.53046627044678,16.148033142089844,14.70983989715576,16.403618371900922,15.860480738414756,72.01028264595774,0.5431376334861664,-0.03565996817000472,0.5787976016561711,15.145662528282188,16.148033142089844,17.1504037558975,12.414770331316419,0.7853067335503524,0.4080144779149944,90.2708737955117,88.86524757750809,1.4056262180036185,3959718000.0,0.01131924651885986,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-01,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500,0,16.62119941711426,16.5345329284668,16.226099729537964,14.781573219299315,16.438446185572566,15.91748210303341,68.96158654526094,0.5209640825391553,-0.04626681529361276,0.567230897832768,15.341385021171766,16.226099729537964,17.11081443790416,10.904835088073128,0.728265353457568,0.39853725838828163,87.30308890756663,89.00261475721057,-1.6995258496439334,3922141500.0,0.011511407032224665,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-02,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000,1,16.633066177368164,16.531866455078127,16.285566425323488,14.848599910736084,16.456634053619997,15.964829156725814,66.49145855371229,0.49180489689418216,-0.06034080075086867,0.5521456976450508,15.488335673774396,16.285566425323488,17.082797176872578,9.7906419798752,0.6700266215462707,0.38507024596573697,75.33882115814353,84.30426128707396,-8.965440128930425,3890119500.0,0.011139032155090642,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-03,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500,0,16.65386619567871,16.54419975280762,16.339033079147338,14.914413223266603,16.478587708362802,16.011829427297847,67.22698352915027,0.46675828106495487,-0.06830993326407675,0.5350682143290316,15.615098683447677,16.339033079147338,17.062967474847,8.861410490974295,0.6797812977578804,0.3752319088689935,68.13798611927486,76.92663206166168,-8.788645942386822,3916842000.0,0.011025366496435185,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-04,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000,1,16.580133056640626,16.554666328430176,16.39066638946533,14.973346557617187,16.46567677965359,16.040187741701928,60.380145127556354,0.4254890379516638,-0.08766334110189422,0.513152379053558,15.831613207235774,16.39066638946533,16.94971957169489,6.821604063503775,0.5035777296460818,0.36552492298158773,55.75874544742793,66.4118509082821,-10.653105460854178,3880038000.0,0.011132597830854235,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-05,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000,1,16.557999801635745,16.57813301086426,16.431799697875977,15.04646656036377,16.487777742526898,16.082346652563274,64.4677748904469,0.4054310899636242,-0.08617703127194709,0.4916081212355713,15.943251280752339,16.431799697875977,16.920348114999616,5.9463774645060905,0.6816947248538233,0.3585588319863209,57.91323882214509,60.60332346294929,-2.6900846408042014,3925368000.0,0.009862066308575753,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-08,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000,0,16.6492000579834,16.63519973754883,16.497399711608885,15.134306564331057,16.579812004061974,16.156691377744135,71.49931038455291,0.4231206263178393,-0.0547899959341856,0.4779106222520249,16.0288208867099,16.497399711608885,16.96597853650787,5.680638562321483,1.1280701342222283,0.3787094126780067,64.32541839525703,59.33246755494335,4.992950840313682,4000623000.0,0.01141246305625824,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-09,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500,0,16.751200103759768,16.692133140563964,16.552433109283445,15.228973255157474,16.654712858323624,16.2240970206344,70.88659638181825,0.4306158376892242,-0.03783582765024063,0.4684516653394648,16.088118027032845,16.552433109283445,17.016748191534045,5.610233603544226,1.0537559161191619,0.3688015811380179,79.19610751699493,67.14492157813234,12.051185938862588,3961456500.0,0.011302196292186184,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-10,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,1,16.77400016784668,16.713933181762698,16.572299766540528,15.309146575927738,16.663731361640423,16.260336732430577,60.65594512663438,0.4033946292098456,-0.05204562890369541,0.455440258113541,16.11665912629355,16.572299766540528,17.027940406787508,5.498822090666235,0.654763810429462,0.3781728967710167,73.63593128639013,72.38581906621403,1.2501122201761063,3909639000.0,0.01163940499726557,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-11,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,0,16.847200393676758,16.713666725158692,16.59973316192627,15.392666587829593,16.67864465998856,16.297398293058187,61.45844773035651,0.38124636693037317,-0.05935511294653428,0.44060147987690745,16.170105523653653,16.59973316192627,17.029360800198887,5.176319812875378,0.687295491072353,0.3699224543066946,60.54714406206245,71.1263942884825,-10.57925022642005,3940300500.0,0.011502517389727246,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-12,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,0,16.867867279052735,16.712933540344242,16.62169990539551,15.4767999458313,16.68387893771493,16.328158972476835,60.11929290072236,0.35571996523809446,-0.0679052117110504,0.42362517694914487,16.218209702845495,16.62169990539551,17.025190107945523,4.8549811974290105,0.6127258595618267,0.35897551242366904,46.21071587410375,60.13126374085211,-13.920547866748365,3918966000.0,0.011535993502233168,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-15,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,1,16.78906707763672,16.71913356781006,16.626833248138425,15.555973281860354,16.685128245054912,16.35511011788039,59.517930166434525,0.3300181271745224,-0.07488563981969798,0.40490376699422037,16.22246551869243,16.626833248138425,17.03120097758442,4.864037828625819,0.5805778781799193,0.35842966283369715,42.21752246222215,49.65846079946277,-7.440938337240624,3886173000.0,0.010734328222268608,2.0,0.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-16,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,1,16.750666809082034,16.7509334564209,16.641399955749513,15.62266660690308,16.71428793258327,16.393595754629196,63.03705289630386,0.3206921779540757,-0.06736927123211578,0.38806144918619145,16.222888047029702,16.641399955749513,17.059911864469324,5.02976804635018,0.7786853293533325,0.3534942114531373,46.32605896070446,44.91809909901012,1.4079598616943372,3915943500.0,0.01098879652590726,2.0,0.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-17,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,1,16.880133438110352,16.827066802978518,16.685633277893068,15.698879928588871,16.813730754497293,16.465230607991806,70.4077848348127,0.34850014650548644,-0.031649042144564044,0.3801491886500505,16.165951566464777,16.685633277893068,17.20531498932136,6.229091851333223,1.14946772446166,0.387006630318022,58.888157970727306,49.14391313121797,9.744244839509335,3998637000.0,0.012469350535632619,2.0,0.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-18,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,1,17.01986656188965,16.933533477783204,16.74409990310669,15.771173248291019,16.91305424146691,16.53886785331092,71.6440432251723,0.3741863881559908,-0.00477024039524776,0.3789566285512386,16.153551869706682,16.74409990310669,17.3346479365067,7.053804466257851,1.1055676052083732,0.37574415459636645,74.84554901276394,60.01992198139857,14.825627031365372,4040377500.0,0.012037851772766317,2.0,0.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-19,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,0,17.177466583251952,17.022666931152344,16.800399971008304,15.841066608428958,17.00345629232146,16.610112276919107,72.16859464852294,0.3933440154023522,0.011509909480890868,0.38183410592146133,16.146815910791886,16.800399971008304,17.45398403122472,7.780577383208469,1.0357134939775807,0.3665242831673291,85.2426484590341,72.99211848084178,12.250529978192318,4077322500.0,0.012033982705279582,1.0,0.0,2.0,-2.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-22,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,1,17.302933120727538,17.04600009918213,16.84059991836548,15.90625324249268,17.052052573933963,16.662647080317896,66.36814323710479,0.38940549361606713,0.0060571101556846085,0.3833483834603825,16.162401938746328,16.84059991836548,17.518797897984633,8.054320901947744,0.8529442867893011,0.3818202269216298,84.0824772679693,81.39022491325576,2.6922523547135313,4008906000.0,0.012345811962595491,1.0,0.0,2.0,-2.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-23,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,0,17.496933364868163,17.123800086975102,16.90796661376953,15.983439922332769,17.17399332174295,16.750204143604893,73.11078682921831,0.4237891781380583,0.03235263574214059,0.3914365423959177,16.115325631582788,16.90796661376953,17.700607595956274,9.375946857397164,1.0908733222061489,0.3994520624323895,87.99724033088218,85.77412201929519,2.223118311586987,4066968000.0,0.013786718884265288,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-24,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500,1,17.560400009155273,17.220266723632815,16.967099952697755,16.060386581420904,17.251532733237877,16.81892972529786,68.42387102444495,0.43260300794001694,0.03293317243527938,0.39966983550473756,16.128921781148396,16.967099952697755,17.805278124247113,9.880040476994882,0.9240742409505368,0.389729363279504,87.07202495255963,86.3839141838037,0.6881107687559336,4030783500.0,0.014083460702385699,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-25,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000,0,17.652399826049802,17.336133193969726,17.024899959564213,16.14166656494141,17.35427115955089,16.90044104225894,71.29355728528539,0.45383011729195033,0.04332822542977016,0.41050189186218017,16.091825092382116,17.024899959564213,17.95797482674631,10.961296329473178,0.9792930214750353,0.39160586348889215,91.84242640336433,88.97056389560204,2.8718625077622875,4073521500.0,0.013971936799481062,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-26,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000,0,17.713466262817384,17.445466423034667,17.079199981689456,16.222186565399173,17.423767866675274,16.967519465488603,68.16075282637345,0.4562484011866701,0.03659720745959194,0.41965119372707815,16.09579354950965,17.079199981689456,18.06260641386926,11.51583719652105,0.8695317370249982,0.37844348831711305,86.66594827691918,88.52679987761438,-1.8608516006951987,4015945500.0,0.014081290166704277,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-29,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500,1,17.7431999206543,17.523066520690918,17.121100044250493,16.29582656860352,17.430572873646355,17.00459212819221,59.730777714433444,0.42598074545414377,0.005063641381652495,0.4209171040724913,16.146913085669453,17.121100044250493,18.095287002831533,11.379957550194744,0.6780460950955923,0.38184042451537453,78.56954053154973,85.69263840394441,-7.1230978723946805,3963762000.0,0.01482837864427619,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,939900000.0,-0.07,-154200000.0,-0.01797095392331005,0.0,-0.16406000638365784
2015-06-30,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500,1,17.75106658935547,17.623999977111815,17.18746671676636,16.379813251495364,17.500331012808182,17.06973350967414,65.40232287346718,0.43059750313404166,0.007744319249240295,0.42285318388480136,16.194514327181842,17.18746671676636,18.180419106350875,11.554377453611501,0.8507389018537614,0.39694698638209164,77.87403384118387,81.03650754988425,-3.162473708700375,4010065500.0,0.015459334398808255,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-01,18.073999404907227,18.174667358398438,17.856666564941406,17.94333267211914,31518000,1,17.80413322448731,17.682266616821288,17.254666709899904,16.459466571807866,17.568485114240637,17.13444455874414,66.13491047167327,0.4340405554964981,0.008949897289357356,0.42509065820714076,16.2474925812353,17.254666709899904,18.26184083856451,11.674222928765547,0.8418802879360724,0.39130797260173017,79.1965676698834,78.54671401420566,0.649853655677731,4041583500.0,0.01545669322475328,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-02,18.68000030517578,18.829999923706055,18.220666885375977,18.667999267578125,107458500,0,17.95386657714844,17.80313320159912,17.368333339691162,16.540239906311037,17.73764113783102,17.248041203842952,73.51215210986041,0.48959993398806745,0.05160742062474133,0.4379925133633261,16.261616479184887,17.368333339691162,18.475050200197437,12.744076692461201,1.0871718297001558,0.426690778243529,89.29655470935927,82.12238540680885,7.174169302550425,4149042000.0,0.016946127344788665,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-06,18.591999053955078,18.779333114624023,18.420000076293945,18.648000717163086,61828500,0,18.12226676940918,17.917866516113286,17.470266723632815,16.6217332649231,17.87769645772826,17.35174190853333,73.03928051670069,0.5259545491949282,0.07036962866528168,0.45558492052964655,16.28513387844085,17.470266723632815,18.65539956882478,13.567427034056477,0.9968784716026937,0.42187951110685395,90.70177281402958,86.3982983977574,4.303474416272181,4087213500.0,0.01695859960435367,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-07,18.333332061767578,18.34666633605957,17.384666442871094,17.858667373657227,91576500,0,18.200400161743165,17.971800041198733,17.508900070190432,16.68766660690308,17.874768906332715,17.389291942986954,57.35677560548379,0.48547696334576074,0.023913634252891336,0.4615633290928694,16.326137192377505,17.508900070190432,18.69166294800336,13.510418964885469,0.647860281222876,0.48198342276293527,79.08842660526008,86.3622513762163,-7.2738247709562245,3995637000.0,0.019227155045538836,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-08,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500,1,18.02306671142578,17.88706665039063,17.505433368682866,16.718879928588873,17.73977884791404,17.36025798621839,45.80035079089995,0.37952086169564936,-0.06563397391777609,0.44515483561342545,16.316820865620798,17.505433368682866,18.694045871744933,13.579926620822647,0.28626346232999145,0.5121750997537803,48.747889856685504,72.84602975865837,-24.09813990197287,3902320500.0,0.022317151598257676,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-09,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500,1,17.873333740234376,17.838733482360844,17.529500102996828,16.75546663284302,17.655915612259896,17.3479920476957,48.36708635693737,0.3079235645641951,-0.1097850168393843,0.4177085814035794,16.3899372340922,17.529500102996828,18.669062971901454,13.001658486653678,0.3530874004535763,0.5136388183452374,22.419431408635905,50.08524929019383,-27.665817881557924,3952332000.0,0.0219026375190719,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-10,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500,1,17.595067214965823,17.77446689605713,17.55530004501343,16.791066627502445,17.59756961671766,17.342708684254195,49.43858984022887,0.2548609324634654,-0.1302781191520912,0.3851390516155566,16.466807539576198,17.55530004501343,18.64379255045066,12.400728015428205,0.37200949828030544,0.5016169812752372,10.779437501440338,27.315586255587245,-16.536148754146907,3991495500.0,0.021912417980583604,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-13,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500,1,17.360933685302733,17.741600227355956,17.593533325195317,16.839213294982912,17.57907168627612,17.352680860890747,52.06046806456907,0.2263908253853728,-0.12699858098414707,0.3533894063695199,16.578417132839025,17.593533325195317,18.60864951755161,11.53965122972275,0.4427650463943758,0.49673951427252777,19.308216513278918,17.50236180778505,1.8058547054938678,4035900000.0,0.02199110384784428,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-14,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000,0,17.33120002746582,17.765800094604494,17.64443330764771,16.892039928436283,17.59921436292174,17.37914887745237,54.97576375152383,0.22006548546936955,-0.10665913672012028,0.32672462218948983,16.72177422670372,17.64443330764771,18.5670923885917,10.4583589039845,0.5355308792700904,0.4873535107157429,28.46478046505701,19.51747815992542,8.94730230513159,4064514000.0,0.02210236508702315,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-15,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000,1,17.44026679992676,17.73166675567627,17.677833366394047,16.935546607971194,17.59051482845932,17.39126135978301,52.5028898476659,0.19925346867631077,-0.10197692281054327,0.30123039148685404,16.82692950039338,17.677833366394047,18.528737232394715,9.626789079460998,0.4205750597224778,0.47830442245207655,33.19116329322071,26.98805342385221,6.2031098693685,4034190000.0,0.02219641624401876,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-16,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000,1,17.55706672668457,17.715200233459473,17.698733425140382,16.980519962310794,17.619461385611913,17.419958107202874,55.5403810128927,0.1995032784090398,-0.08138169046225141,0.2808849688712912,16.860186574548603,17.698733425140382,18.53728027573216,9.475783723604257,0.5476622294594384,0.4634731153081085,38.545364951679126,33.40043623665228,5.144928715026843,4058430000.0,0.021481377924254804,1.0,0.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-17,18.166667938232422,18.369333267211914,17.883333206176758,18.310667037963867,75061500,1,17.763866806030276,17.679467010498048,17.741300106048588,17.03949329376221,17.725800716742985,17.485936546518502,61.51515453451138,0.23986417022448236,-0.03281663891744707,0.27268080914192944,16.86820207266668,17.741300106048588,18.614398139430495,9.842548496028654,0.8260612841549198,0.47255830830472517,49.218217285979016,40.318248510292946,8.89996877568607,4133491500.0,0.022399315839494727,2.0,0.0,2.0,-2.0,2.0,1.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-20,18.333332061767578,19.110000610351562,18.16933250427246,18.817333221435547,74677500,0,18.031866836547852,17.69640026092529,17.80713338851929,17.100106620788576,17.893728794387993,17.584558522438282,66.17704971833385,0.3091702719497107,0.029191570246224985,0.2799787017034857,16.81939928165357,17.80713338851929,18.79486749538501,11.093690211839899,1.011372355117829,0.5059947224314664,67.56708528259186,51.77688917341666,15.790196109175199,4208169000.0,0.023088097766479763,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-21,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500,1,18.046800231933595,17.689000129699707,17.83040008544922,17.140319938659673,17.87694991239005,17.599381303102213,52.277247988642344,0.27756860928783667,-0.0019280739325192586,0.2794966832203559,16.869488611888805,17.83040008544922,18.791311559009635,10.778350109424434,0.4762027901080226,0.5446617253772098,65.75684498580846,60.84738251812644,4.909462467682019,4116538500.0,0.02643716227775037,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-22,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000,0,18.10986671447754,17.77506675720215,17.831066703796388,17.178159942626955,17.87403451073554,17.618538228919512,53.03170440663589,0.2554962818160291,-0.019200321123461428,0.27469660293949055,16.870095059045322,17.831066703796388,18.792038348547454,10.778622061309058,0.5140134716702962,0.5466144952459834,55.62766598989411,62.98386541943147,-7.356199429537355,4163113500.0,0.025576825240206224,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-23,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000,0,18.116799926757814,17.83693332672119,17.837833404541016,17.20810661315918,17.86469589544585,17.632967509099736,52.487421560016216,0.2317283863461128,-0.034374573274702225,0.26610295962081504,16.879497674340826,17.837833404541016,18.796169134741206,10.744979039396393,0.4872174790021871,0.5296181905318451,40.1050987955218,53.829869923741455,-13.724771128219658,4129705500.0,0.025485984202175394,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-24,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500,0,17.993466567993167,17.87866668701172,17.82656679153442,17.23774662017822,17.838435026014274,17.6374884524361,50.98195242469143,0.20094657357817525,-0.052125108834111866,0.2530716824122871,16.866967954371834,17.82656679153442,18.78616562869701,10.765941062956525,0.43092605875504225,0.5259310864596067,38.703339186899804,44.81203465743857,-6.10869547053877,4087158000.0,0.02534730048879216,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-27,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000,1,17.603466415405276,17.817666625976564,17.77963342666626,17.249626617431645,17.689034631011477,17.580439860292394,41.99575122792687,0.1085947707190833,-0.11558152935456306,0.22417630007364636,16.728359027381067,17.77963342666626,18.83090782595145,11.825602632599479,0.06609760078316407,0.5579836228167051,26.79041450815084,35.19961749685748,-8.409202988706639,4016745000.0,0.027378713512666117,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
2015-07-28,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000,0,17.577466583251955,17.812133407592775,17.78896675109863,17.27093330383301,17.6837472878766,17.585938159577015,50.876713220774896,0.0978091282995841,-0.10109373741924982,0.19890286571883392,16.746060475327297,17.78896675109863,18.831873026869964,11.725315926029534,0.4356126942641433,0.5826990303736034,26.545954262605328,30.679902652551988,-4.13394838994666,4075182000.0,0.02915741970088303,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,955000000.0,-0.12,-184200000.0,0.016065538887115594,-0.04999999999999999,-0.19287958115183246
